"Clade","SampleID","Date","Rep","Month","Year","lake","Treatment","sample_name","sum_TPM_rel_abund","sum_TPM"
"Mfl_ae6","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",0.168900554,1689.005545
"Mfl_ae6","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",0.683435718,6834.357178
"Mfl_ae6","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",0.971003817,9710.03817
"Mfl_ae6","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",0,0
"Mfl_ae6","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",0.442477876,4424.778761
"Mfl_ae6","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",0.564971751,5649.717514
"Mfl_ae6","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",3.369386359,33693.86359
"Mfl_ae6","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",0,0
"Mfl_ae6","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0.243333501,2433.335011
"Mfl_ae6","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",0,0
"Mfl_ae6","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0.380258051,3802.58051
"Mfl_ae6","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",0,0
"Mfl_ae6","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",0,0
"Mfl_ae6","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",0,0
"Mfl_ae6","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",0,0
"Mfl_ae6","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",0,0
"Mfl_ae6","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",0,0
"Mfl_ae6","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",2.665885971,26658.85971
"Mfl_ae6","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",0,0
"Mfl_ae6","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",0,0
"Mfl_ae6","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",0.140150677,1401.506773
"Mfl_ae6","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",0.06643146,664.3146022
"Mfl_ae6","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",0.224041533,2240.415327
"Mfl_ae6","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",0.173226339,1732.263388
"Mfl_ae6","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",0.188227527,1882.275272
"Mfl_ae6","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",0.331171204,3311.712041
"Mfl_ae6","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",0.950632662,9506.326624
"Mn","ND-1","18_06_28","R1","06","18","LE","control","18_06_28_R1",0.085324232,853.2423208
"Mn","ND-10","18_07_10","R1","07","18","LE","control","18_07_10_R1",1.972405752,19724.057519
"Mn","ND-11","18_07_10","R1","07","18","LE","quagga","18_07_10_R1",0.402818805,4028.188056
"Mn","ND-12","18_07_10","R2","07","18","LE","quagga","18_07_10_R2",0.327420939,3274.209391
"Mn","ND-13","18_07_10","R3","07","18","LE","quagga","18_07_10_R3",0.207998623,2079.986229
"Mn","ND-14","18_07_10","R4","07","18","LE","quagga","18_07_10_R4",0.461049285,4610.492846
"Mn","ND-15","18_07_25","R1","07","18","LE","control","18_07_25_R1",0.250993154,2509.931539
"Mn","ND-16","18_07_25","R2","07","18","LE","control","18_07_25_R2",0,0
"Mn","ND-17","18_07_25","R3","07","18","LE","control","18_07_25_R3",0.687643753,6876.437531
"Mn","ND-18","18_07_25","R1","07","18","LE","quagga","18_07_25_R1",0.208110073,2081.100735
"Mn","ND-19","18_07_25","R2","07","18","LE","quagga","18_07_25_R2",0.185224217,1852.242171
"Mn","ND-2","18_06_28","R2","06","18","LE","control","18_06_28_R2",0.128873093,1288.730931
"Mn","ND-20","18_07_25","R3","07","18","LE","quagga","18_07_25_R3",0,0
"Mn","ND-21","18_07_25","R4","07","18","LE","quagga","18_07_25_R4",0.088363448,883.63448
"Mn","ND-22","18_08_15","R1","08","18","LE","control","18_08_15_R1",0.479065656,4790.656568
"Mn","ND-23","18_08_15","R2","08","18","LE","control","18_08_15_R2",0.145181477,1451.814768
"Mn","ND-24","18_08_15","R3","08","18","LE","control","18_08_15_R3",0,0
"Mn","ND-25","18_08_15","R1","08","18","LE","quagga","18_08_15_R1",0.358940507,3589.405066
"Mn","ND-26","18_08_15","R2","08","18","LE","quagga","18_08_15_R2",0.204103178,2041.031777
"Mn","ND-27","18_08_15","R3","08","18","LE","quagga","18_08_15_R3",0.17288558,1728.855796
"Mn","ND-28","18_08_15","R4","08","18","LE","quagga","18_08_15_R4",0.680946985,6809.469859
"Mn","ND-29","18_10_4","R1","10","18","LE","control","18_10_4_R1",0,0
"Mn","ND-3","18_06_28","R3","06","18","LE","control","18_06_28_R3",0.040740717,407.4071723
"Mn","ND-30","18_10_4","R2","10","18","LE","control","18_10_4_R2",0,0
"Mn","ND-31","18_10_4","R3","10","18","LE","control","18_10_4_R3",0.247263054,2472.630538
"Mn","ND-32","18_10_4","R1","10","18","LE","quagga","18_10_4_R1",0.496605955,4966.059552
"Mn","ND-33","18_10_4","R2","10","18","LE","quagga","18_10_4_R2",0,0
"Mn","ND-35","19_07_18","R1","07","19","LE","control","19_07_18_R1",0.84581395,8458.1395
"Mn","ND-36","19_07_18","R2","07","19","LE","control","19_07_18_R2",0,0
"Mn","ND-37","19_07_18","R3","07","19","LE","control","19_07_18_R3",0.762298019,7622.980186
"Mn","ND-38","19_07_18","R1","07","19","LE","quagga","19_07_18_R1",0.727117168,7271.171677
"Mn","ND-39","19_07_18","R2","07","19","LE","quagga","19_07_18_R2",0.673041218,6730.41218
"Mn","ND-4","18_06_28","R1","06","18","LE","quagga","18_06_28_R1",0,0
"Mn","ND-40","19_07_18","R3","07","19","LE","quagga","19_07_18_R3",0.249415164,2494.151644
"Mn","ND-41","19_07_18","R4","07","19","LE","quagga","19_07_18_R4",0.290193462,2901.934623
"Mn","ND-42","19_07_31","R1","07","19","LE","control","19_07_31_R1",0.344980165,3449.801652
"Mn","ND-43","19_07_31","R2","07","19","LE","control","19_07_31_R2",0.287112312,2871.1231239
"Mn","ND-44","19_07_31","R3","07","19","LE","control","19_07_31_R3",0.542965988,5429.659879
"Mn","ND-45","19_07_31","R1","07","19","LE","quagga","19_07_31_R1",0.345261303,3452.613025
"Mn","ND-46","19_07_31","R2","07","19","LE","quagga","19_07_31_R2",0.207030869,2070.3086954
"Mn","ND-47","19_07_31","R3","07","19","LE","quagga","19_07_31_R3",0.448268537,4482.685371
"Mn","ND-48","19_07_31","R4","07","19","LE","quagga","19_07_31_R4",0.252373597,2523.7359724
"Mn","ND-49","19_08_13","R1","08","19","LE","control","19_08_13_R1",0.36546944,3654.694392
"Mn","ND-5","18_06_28","R2","06","18","LE","quagga","18_06_28_R2",0.395500019,3955.000189
"Mn","ND-50","19_08_13","R2","08","19","LE","control","19_08_13_R2",0.245464202,2454.642024
"Mn","ND-51","19_08_13","R3","08","19","LE","control","19_08_13_R3",0.169160457,1691.604572
"Mn","ND-52","19_08_13","R4","08","19","LE","control","19_08_13_R4",0.487506388,4875.06388
"Mn","ND-53","19_08_13","R1","08","19","LE","quagga","19_08_13_R1",0.20373252,2037.325203
"Mn","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",0.281500924,2815.009241
"Mn","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",0.341717859,3417.178589
"Mn","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",0.323667939,3236.67939
"Mn","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",0,0
"Mn","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",0,0
"Mn","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",0,0
"Mn","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",0.280782196,2807.8219656
"Mn","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",0.15910899,1591.089897
"Mn","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0,0
"Mn","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",0,0
"Mn","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0,0
"Mn","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",0,0
"Mn","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",2.564102564,25641.02564
"Mn","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",0,0
"Mn","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",1.367434794,13674.34794
"Mn","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",0,0
"Mn","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",0,0
"Mn","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",0.236967642,2369.676419
"Mn","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",0,0
"Mn","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",0.457245929,4572.459289
"Mn","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",0.770828726,7708.2872526
"Mn","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",0.564667412,5646.674119
"Mn","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",0.352065266,3520.652657
"Mn","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",0.450388481,4503.884808
"Mn","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",0.268896467,2688.9646749
"Mn","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",0,0
"Mn","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",0.237658166,2376.581656
"Mpa","ND-1","18_06_28","R1","06","18","LE","control","18_06_28_R1",0.170648464,1706.484642
"Mpa","ND-10","18_07_10","R1","07","18","LE","control","18_07_10_R1",0.563544501,5635.445006
"Mpa","ND-11","18_07_10","R1","07","18","LE","quagga","18_07_10_R1",0.537091741,5370.917408
"Mpa","ND-12","18_07_10","R2","07","18","LE","quagga","18_07_10_R2",0.327420939,3274.209391
"Mpa","ND-13","18_07_10","R3","07","18","LE","quagga","18_07_10_R3",1.247991738,12479.917374
"Mpa","ND-14","18_07_10","R4","07","18","LE","quagga","18_07_10_R4",0.768415474,7684.154743
"Mpa","ND-15","18_07_25","R1","07","18","LE","control","18_07_25_R1",0,0
"Mpa","ND-16","18_07_25","R2","07","18","LE","control","18_07_25_R2",0.446695736,4466.957352
"Mpa","ND-17","18_07_25","R3","07","18","LE","control","18_07_25_R3",0,0
"Mpa","ND-18","18_07_25","R1","07","18","LE","quagga","18_07_25_R1",0.208110073,2081.100735
"Mpa","ND-19","18_07_25","R2","07","18","LE","quagga","18_07_25_R2",0.370448434,3704.484342
"Mpa","ND-2","18_06_28","R2","06","18","LE","control","18_06_28_R2",0.966548198,9665.481982
"Mpa","ND-20","18_07_25","R3","07","18","LE","quagga","18_07_25_R3",0.087415972,874.1597173
"Mpa","ND-21","18_07_25","R4","07","18","LE","quagga","18_07_25_R4",0.088363448,883.63448
"Mpa","ND-22","18_08_15","R1","08","18","LE","control","18_08_15_R1",0.359299242,3592.992426
"Mpa","ND-23","18_08_15","R2","08","18","LE","control","18_08_15_R2",1.016270338,10162.703379
"Mpa","ND-24","18_08_15","R3","08","18","LE","control","18_08_15_R3",0.421171874,4211.718744
"Mpa","ND-25","18_08_15","R1","08","18","LE","quagga","18_08_15_R1",0.239293671,2392.936711
"Mpa","ND-26","18_08_15","R2","08","18","LE","quagga","18_08_15_R2",0.204103178,2041.031777
"Mpa","ND-27","18_08_15","R3","08","18","LE","quagga","18_08_15_R3",0,0
"Mpa","ND-28","18_08_15","R4","08","18","LE","quagga","18_08_15_R4",0.085118373,851.1837324
"Mpa","ND-29","18_10_4","R1","10","18","LE","control","18_10_4_R1",0,0
"Mpa","ND-3","18_06_28","R3","06","18","LE","control","18_06_28_R3",0.570370041,5703.7004116
"Mpa","ND-30","18_10_4","R2","10","18","LE","control","18_10_4_R2",0,0
"Mpa","ND-31","18_10_4","R3","10","18","LE","control","18_10_4_R3",0.370894581,3708.945807
"Mpa","ND-32","18_10_4","R1","10","18","LE","quagga","18_10_4_R1",0.397284764,3972.847641
"Mpa","ND-33","18_10_4","R2","10","18","LE","quagga","18_10_4_R2",0.112246478,1122.464778
"Mpa","ND-35","19_07_18","R1","07","19","LE","control","19_07_18_R1",0.634360463,6343.604625
"Mpa","ND-36","19_07_18","R2","07","19","LE","control","19_07_18_R2",1.114527287,11145.27287
"Mpa","ND-37","19_07_18","R3","07","19","LE","control","19_07_18_R3",0,0
"Mpa","ND-38","19_07_18","R1","07","19","LE","quagga","19_07_18_R1",0.484744778,4847.447785
"Mpa","ND-39","19_07_18","R2","07","19","LE","quagga","19_07_18_R2",0.807649462,8076.494616
"Mpa","ND-4","18_06_28","R1","06","18","LE","quagga","18_06_28_R1",0.313352471,3133.5247073
"Mpa","ND-40","19_07_18","R3","07","19","LE","quagga","19_07_18_R3",0.249415164,2494.151644
"Mpa","ND-41","19_07_18","R4","07","19","LE","quagga","19_07_18_R4",0.967311541,9673.11541
"Mpa","ND-42","19_07_31","R1","07","19","LE","control","19_07_31_R1",0.425475537,4254.755371
"Mpa","ND-43","19_07_31","R2","07","19","LE","control","19_07_31_R2",0.355472387,3554.7238678
"Mpa","ND-44","19_07_31","R3","07","19","LE","control","19_07_31_R3",0.437021404,4370.2140485
"Mpa","ND-45","19_07_31","R1","07","19","LE","quagga","19_07_31_R1",0.313873911,3138.7391135
"Mpa","ND-46","19_07_31","R2","07","19","LE","quagga","19_07_31_R2",0.571799545,5717.9954437
"Mpa","ND-47","19_07_31","R3","07","19","LE","quagga","19_07_31_R3",0.504302104,5043.0210418
"Mpa","ND-48","19_07_31","R4","07","19","LE","quagga","19_07_31_R4",0.282064609,2820.646087
"Mpa","ND-49","19_08_13","R1","08","19","LE","control","19_08_13_R1",0.365469439,3654.694392
"Mpa","ND-5","18_06_28","R2","06","18","LE","quagga","18_06_28_R2",0.226000011,2260.000108
"Mpa","ND-50","19_08_13","R2","08","19","LE","control","19_08_13_R2",0.552294455,5522.944555
"Mpa","ND-51","19_08_13","R3","08","19","LE","control","19_08_13_R3",0.112773638,1127.736381
"Mpa","ND-52","19_08_13","R4","08","19","LE","control","19_08_13_R4",0.195002556,1950.025552
"Mpa","ND-53","19_08_13","R1","08","19","LE","quagga","19_08_13_R1",0.40746504,4074.650405
"Mpa","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",0.056300185,563.0018482
"Mpa","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",0,0
"Mpa","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",0.323667939,3236.67939
"Mpa","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",1.111153684,11111.53684
"Mpa","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",0,0
"Mpa","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",0,0
"Mpa","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",0.601676135,6016.7613553
"Mpa","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",0,0
"Mpa","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0,0
"Mpa","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",0.293479196,2934.7919587
"Mpa","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0.950645127,9506.451275
"Mpa","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",0,0
"Mpa","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",0,0
"Mpa","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",0,0
"Mpa","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",0.683717397,6837.173968
"Mpa","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",0,0
"Mpa","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",0.775193798,7751.937984
"Mpa","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",0.296209552,2962.095523
"Mpa","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",0,0
"Mpa","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",0.365796743,3657.967431
"Mpa","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",0.56060271,5606.0270926
"Mpa","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",0.730746062,7307.460624
"Mpa","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",0.384071199,3840.711989
"Mpa","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",0.658260088,6582.600873
"Mpa","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",0.564682582,5646.8258164
"Mpa","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",0,0
"Mpa","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",0.475316331,4753.163312
"Mvi","ND-1","18_06_28","R1","06","18","LE","control","18_06_28_R1",3.071672355,30716.723552
"Mvi","ND-10","18_07_10","R1","07","18","LE","control","18_07_10_R1",9.29848426,92984.8426
"Mvi","ND-11","18_07_10","R1","07","18","LE","quagga","18_07_10_R1",13.528229724,135282.29724
"Mvi","ND-12","18_07_10","R2","07","18","LE","quagga","18_07_10_R2",12.742319721,127423.19721
"Mvi","ND-13","18_07_10","R3","07","18","LE","quagga","18_07_10_R3",8.900906587,89009.065868
"Mvi","ND-14","18_07_10","R4","07","18","LE","quagga","18_07_10_R4",13.492315846,134923.158457
"Mvi","ND-15","18_07_25","R1","07","18","LE","control","18_07_25_R1",3.754511385,37545.113852
"Mvi","ND-16","18_07_25","R2","07","18","LE","control","18_07_25_R2",5.681507653,56815.076527
"Mvi","ND-17","18_07_25","R3","07","18","LE","control","18_07_25_R3",10.054616303,100546.163034
"Mvi","ND-18","18_07_25","R1","07","18","LE","quagga","18_07_25_R1",4.010544243,40105.442435
"Mvi","ND-19","18_07_25","R2","07","18","LE","quagga","18_07_25_R2",4.630605427,46306.054272
"Mvi","ND-2","18_06_28","R2","06","18","LE","control","18_06_28_R2",3.663550963,36635.50963
"Mvi","ND-20","18_07_25","R3","07","18","LE","quagga","18_07_25_R3",5.416173035,54161.7303426
"Mvi","ND-21","18_07_25","R4","07","18","LE","quagga","18_07_25_R4",4.318839696,43188.396964
"Mvi","ND-22","18_08_15","R1","08","18","LE","control","18_08_15_R1",2.27556187,22755.6187
"Mvi","ND-23","18_08_15","R2","08","18","LE","control","18_08_15_R2",1.721151439,17211.514393
"Mvi","ND-24","18_08_15","R3","08","18","LE","control","18_08_15_R3",3.571247032,35712.470318
"Mvi","ND-25","18_08_15","R1","08","18","LE","quagga","18_08_15_R1",2.746926314,27469.263136
"Mvi","ND-26","18_08_15","R2","08","18","LE","quagga","18_08_15_R2",3.461308372,34613.083714
"Mvi","ND-27","18_08_15","R3","08","18","LE","quagga","18_08_15_R3",4.145676968,41456.769667
"Mvi","ND-28","18_08_15","R4","08","18","LE","quagga","18_08_15_R4",3.646001491,36460.014906
"Mvi","ND-29","18_10_4","R1","10","18","LE","control","18_10_4_R1",6.456059814,64560.59814
"Mvi","ND-3","18_06_28","R3","06","18","LE","control","18_06_28_R3",1.911442064,19114.420644
"Mvi","ND-30","18_10_4","R2","10","18","LE","control","18_10_4_R2",4.034673912,40346.739121
"Mvi","ND-31","18_10_4","R3","10","18","LE","control","18_10_4_R3",5.174618874,51746.188736
"Mvi","ND-32","18_10_4","R1","10","18","LE","quagga","18_10_4_R1",3.56323335,35632.3335
"Mvi","ND-33","18_10_4","R2","10","18","LE","quagga","18_10_4_R2",2.354853693,23548.536929
"Mvi","ND-35","19_07_18","R1","07","19","LE","control","19_07_18_R1",2.960348825,29603.48825
"Mvi","ND-36","19_07_18","R2","07","19","LE","control","19_07_18_R2",3.889315911,38893.159107
"Mvi","ND-37","19_07_18","R3","07","19","LE","control","19_07_18_R3",4.309174317,43091.743167
"Mvi","ND-38","19_07_18","R1","07","19","LE","quagga","19_07_18_R1",3.635585839,36355.85839
"Mvi","ND-39","19_07_18","R2","07","19","LE","quagga","19_07_18_R2",4.032677312,40326.773119
"Mvi","ND-4","18_06_28","R1","06","18","LE","quagga","18_06_28_R1",1.992759636,19927.5963532
"Mvi","ND-40","19_07_18","R3","07","19","LE","quagga","19_07_18_R3",6.469313334,64693.133345
"Mvi","ND-41","19_07_18","R4","07","19","LE","quagga","19_07_18_R4",4.054703136,40547.031355
"Mvi","ND-42","19_07_31","R1","07","19","LE","control","19_07_31_R1",1.720618314,17206.1831374
"Mvi","ND-43","19_07_31","R2","07","19","LE","control","19_07_31_R2",1.839781754,18397.817537
"Mvi","ND-44","19_07_31","R3","07","19","LE","control","19_07_31_R3",1.927734753,19277.3475287
"Mvi","ND-45","19_07_31","R1","07","19","LE","quagga","19_07_31_R1",1.304777457,13047.7745714
"Mvi","ND-46","19_07_31","R2","07","19","LE","quagga","19_07_31_R2",1.307116081,13071.160807
"Mvi","ND-47","19_07_31","R3","07","19","LE","quagga","19_07_31_R3",1.874844511,18748.4451173
"Mvi","ND-48","19_07_31","R4","07","19","LE","quagga","19_07_31_R4",2.012231513,20122.315128
"Mvi","ND-49","19_08_13","R1","08","19","LE","control","19_08_13_R1",1.629489603,16294.89603
"Mvi","ND-5","18_06_28","R2","06","18","LE","quagga","18_06_28_R2",4.451810557,44518.105574
"Mvi","ND-50","19_08_13","R2","08","19","LE","control","19_08_13_R2",1.286147777,12861.477779
"Mvi","ND-51","19_08_13","R3","08","19","LE","control","19_08_13_R3",2.196752695,21967.526954
"Mvi","ND-52","19_08_13","R4","08","19","LE","control","19_08_13_R4",0.96290917,9629.091691
"Mvi","ND-53","19_08_13","R1","08","19","LE","quagga","19_08_13_R1",1.980069339,19800.693391
"Mvi","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",3.190473233,31904.732322
"Mvi","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",2.159499756,21594.997561
"Mvi","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",1.608294828,16082.948285
"Mvi","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",0.736937558,7369.375582
"Mvi","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",1.327433628,13274.33628
"Mvi","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",2.259887006,22598.87006
"Mvi","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",2.082491011,20824.9101023
"Mvi","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",1.113762928,11137.62928
"Mvi","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0.963265032,9632.650321
"Mvi","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",1.464359987,14643.599873
"Mvi","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0.570387076,5703.870765
"Mvi","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",4.166666667,41666.66667
"Mvi","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",0,0
"Mvi","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",0,0
"Mvi","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",0,0
"Mvi","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",2.272727273,22727.27273
"Mvi","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",0,0
"Mvi","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",3.132467087,31324.670865
"Mvi","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",3.333333334,33333.33334
"Mvi","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",5.898787825,58987.87825
"Mvi","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",2.023485814,20234.8581356
"Mvi","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",5.065513379,50655.133786
"Mvi","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",2.863317005,28633.1700622
"Mvi","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",3.06192487,30619.2487005
"Mvi","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",4.114301397,41143.0139788
"Mvi","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",10.583774895,105837.748952
"Mvi","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",11.368255426,113682.554256
"Mwe","ND-1","18_06_28","R1","06","18","LE","control","18_06_28_R1",0.511945392,5119.453925
"Mwe","ND-10","18_07_10","R1","07","18","LE","control","18_07_10_R1",1.127089002,11270.890012
"Mwe","ND-11","18_07_10","R1","07","18","LE","quagga","18_07_10_R1",0.402818806,4028.188056
"Mwe","ND-12","18_07_10","R2","07","18","LE","quagga","18_07_10_R2",0.982262817,9822.628174
"Mwe","ND-13","18_07_10","R3","07","18","LE","quagga","18_07_10_R3",0.831994492,8319.944916
"Mwe","ND-14","18_07_10","R4","07","18","LE","quagga","18_07_10_R4",1.229464759,12294.647589
"Mwe","ND-15","18_07_25","R1","07","18","LE","control","18_07_25_R1",1.003972616,10039.726158
"Mwe","ND-16","18_07_25","R2","07","18","LE","control","18_07_25_R2",1.005065404,10050.654042
"Mwe","ND-17","18_07_25","R3","07","18","LE","control","18_07_25_R3",1.60450209,16045.020906
"Mwe","ND-18","18_07_25","R1","07","18","LE","quagga","18_07_25_R1",1.595510563,15955.105634
"Mwe","ND-19","18_07_25","R2","07","18","LE","quagga","18_07_25_R2",1.852242171,18522.421711
"Mwe","ND-2","18_06_28","R2","06","18","LE","control","18_06_28_R2",0.579928919,5799.289189
"Mwe","ND-20","18_07_25","R3","07","18","LE","quagga","18_07_25_R3",1.223823604,12238.236045
"Mwe","ND-21","18_07_25","R4","07","18","LE","quagga","18_07_25_R4",1.76726896,17672.6896
"Mwe","ND-22","18_08_15","R1","08","18","LE","control","18_08_15_R1",0.239532828,2395.328284
"Mwe","ND-23","18_08_15","R2","08","18","LE","control","18_08_15_R2",0.580725907,5807.259074
"Mwe","ND-24","18_08_15","R3","08","18","LE","control","18_08_15_R3",0.631757812,6317.578116
"Mwe","ND-25","18_08_15","R1","08","18","LE","quagga","18_08_15_R1",1.07682152,10768.215199
"Mwe","ND-26","18_08_15","R2","08","18","LE","quagga","18_08_15_R2",1.224619067,12246.19066
"Mwe","ND-27","18_08_15","R3","08","18","LE","quagga","18_08_15_R3",1.555970216,15559.702157
"Mwe","ND-28","18_08_15","R4","08","18","LE","quagga","18_08_15_R4",1.361893972,13618.939719
"Mwe","ND-29","18_10_4","R1","10","18","LE","control","18_10_4_R1",0.689271138,6892.711382
"Mwe","ND-3","18_06_28","R3","06","18","LE","control","18_06_28_R3",0.692592193,6925.9219286
"Mwe","ND-30","18_10_4","R2","10","18","LE","control","18_10_4_R2",1.587396371,15873.963714
"Mwe","ND-31","18_10_4","R3","10","18","LE","control","18_10_4_R3",0.370894581,3708.945807
"Mwe","ND-32","18_10_4","R1","10","18","LE","quagga","18_10_4_R1",0.397284764,3972.847641
"Mwe","ND-33","18_10_4","R2","10","18","LE","quagga","18_10_4_R2",0.897971822,8979.718222
