Tank,ExperimentDate,Month,Day,Year,category,exp_id,V,WaterLocation,quagga_elapsed_hour,quagga_VFMx,Z0,ZFM,avg_control_elapsed_hour,avg_C0,avg_CFM,FI
Q2,9/18/19,9,18,2019,grn,261,14000,WE4,2.7422113290098,13900,0.312941176470588,0.0075,2.69820673006552,0.324495005674094,0.134068527112931,726.798542335676
Q2,9/18/19,9,18,2019,total,261,14000,WE4,2.7422113290098,13900,2.46882352941176,1.03527777777778,2.69820673006552,2.46127144638824,2.32993388682848,207.848185973099
Q2,9/18/19,9,18,2019,yellow_sub,261,14000,WE4,2.7422113290098,13900,0.356470588235294,0.423055555555556,2.69820673006552,0.376946101729194,0.396731496305904,-30.6562748826514
Q2,9/6/19,9,6,2019,blugrn,249,14000,SB15,4.2897533936633,13875,7.88203619909502,7.4079,4.3704231401726,7.93178242615085,7.31963940859902,-2.98250459062839
Q2,9/6/19,9,6,2019,crypto,249,14000,SB15,4.2897533936633,13875,3.61846153846154,3.4453,4.3704231401726,4.11801731893837,3.98382239139889,2.59584495447267
Q2,9/6/19,9,6,2019,diatom,249,14000,SB15,4.2897533936633,13875,6.84651583710407,5.1139,4.3704231401726,5.91180278152647,6.1958449418119,55.2698310356811
Q2,9/6/19,9,6,2019,grn,249,14000,SB15,4.2897533936633,13875,0,0,4.3704231401726,0,0,NA
Q2,9/6/19,9,6,2019,total,249,14000,SB15,4.2897533936633,13875,18.3473303167421,15.9661,4.3704231401726,17.9614847678313,17.4994021726947,18.4316746226772
Q2,9/6/19,9,6,2019,yellow_sub,249,14000,SB15,4.2897533936633,13875,0.871357466063348,1.1033,4.3704231401726,0.99384742840006,0.925273492317556,-50.1782003440709
Q3,10/4/18,10,4,2018,blugrn,277,14000,WE4,3.87449712640709,13925,2.55448275862069,1.8978125,3.85584852887524,2.52922469135802,2.38307966394458,42.9320410978146
Q3,10/4/18,10,4,2018,crypto,277,14000,WE4,3.87449712640709,13925,0.279655172413793,0.0146875,3.85584852887524,0.0173876543209877,0.0263055608309142,607.151389398148
Q3,10/4/18,10,4,2018,diatom,277,14000,WE4,3.87449712640709,13925,2.72931034482759,1.341875,3.85584852887524,2.95475802469136,2.83880381996256,121.038405798387
Q3,10/4/18,10,4,2018,grn,277,14000,WE4,3.87449712640709,13925,0.131034482758621,0.0115625,3.85584852887524,0.268772839506173,0.343465458458811,482.91154187089
Q3,10/4/18,10,4,2018,total,277,14000,WE4,3.87449712640709,13925,5.69379310344828,3.2653125,3.85584852887524,5.76998518518519,5.59089837850548,94.759176887842
Q3,10/4/18,10,4,2018,yellow_sub,277,14000,WE4,3.87449712640709,13925,1.26172413793103,1.259375,3.85584852887524,1.23293580246914,1.10847029671632,-18.8895569224353
Q3,6/12/19,6,12,2019,blugrn,163,14000,SB15,4.70230030722088,13850,2.12390476190476,2.35588709677419,4.68309419987378,2.22811956693536,2.29509601777588,-11.0224924942927
Q3,6/12/19,6,12,2019,crypto,163,14000,SB15,4.70230030722088,13850,2.48961904761905,2.37120967741935,4.68309419987378,2.55535433177538,2.75852230660053,18.6427053429576
Q3,6/12/19,6,12,2019,grn,163,14000,SB15,4.70230030722088,13850,0,0,4.68309419987378,0,0,NA
Q3,6/12/19,6,12,2019,total,163,14000,SB15,4.70230030722088,13850,4.88933333333333,4.72733870967742,4.68309419987378,5.1002933121091,5.2785090332169,10.1285385397401
Q3,6/12/19,6,12,2019,yellow_sub,163,14000,SB15,4.70230030722088,13850,0.736857142857143,0.810564516129032,4.68309419987378,0.732959628801734,0.710732774388013,-18.7762800017821
Q3,6/28/18,6,28,2018,blugrn,180,14000,WE4,3.52169312172466,13925,1.20928571428571,3.76037037037037,3.70793650794912,1.93630952380952,1.30134920634921,-304.486753620429
Q3,6/28/18,6,28,2018,diatom,180,14000,WE4,3.52169312172466,13925,1.27892857142857,0.696296296296296,3.70793650794912,1.27071428571429,1.48729276895944,152.133278983544
Q3,6/28/18,6,28,2018,grn,180,14000,WE4,3.52169312172466,13925,0.4025,0.60037037037037,3.70793650794912,0.298095238095238,0.325308641975309,-62.113076778017
Q3,6/28/18,6,28,2018,total,180,14000,WE4,3.52169312172466,13925,2.89071428571429,5.38148148148148,3.70793650794912,3.64702380952381,3.1532671957672,-152.441640472703
Q3,6/28/18,6,28,2018,yellow_sub,180,14000,WE4,3.52169312172466,13925,1.86214285714286,1.65814814814815,3.70793650794912,1.85333333333333,1.83401234567901,20.9793249856572
Q3,7/10/18,7,10,2018,blugrn,192,14000,WE4,2.66277777777778,13925,0.905,0.778,2.63337949995641,0.983605508870215,0.935564713064713,26.5864013274353
Q3,7/10/18,7,10,2018,crypto,192,14000,WE4,2.66277777777778,13925,0.739,0.115333333333333,2.63337949995641,0.67870059134765,0.484135124135124,399.492137669468
Q3,7/10/18,7,10,2018,diatom,192,14000,WE4,2.66277777777778,13925,2.43433333333333,0.906,2.63337949995641,2.46073544973545,2.65105575905576,279.415212661472
Q3,7/10/18,7,10,2018,grn,192,14000,WE4,2.66277777777778,13925,3.06233333333333,1.44866666666667,2.63337949995641,3.1668370681606,3.32472039072039,209.566895488716
Q3,7/10/18,7,10,2018,total,192,14000,WE4,2.66277777777778,13925,7.14,3.249,2.63337949995641,7.29034982882042,7.39558363858364,210.752811336021
Q3,7/10/18,7,10,2018,yellow_sub,192,14000,WE4,2.66277777777778,13925,0.64,0.554333333333333,2.63337949995641,0.631794273264861,0.471614163614164,-39.0909248160937
Q3,7/10/19,7,10,2019,blugrn,191,14000,SB15,4.54192748791642,13850,4.56037735849057,4.75882352941176,4.52953417817752,4.66699754901961,4.79307047168749,-2.45663921380734
Q3,7/10/19,7,10,2019,crypto,191,14000,SB15,4.54192748791642,13850,1.12716981132075,1.03482352941176,4.52953417817752,1.02366953564371,1.04116268804399,15.7854358065509
Q3,7/10/19,7,10,2019,diatom,191,14000,SB15,4.54192748791642,13850,3.36981132075472,2.84105882352941,4.52953417817752,3.58806306049552,3.60302286448983,26.9463623155848
Q3,7/10/19,7,10,2019,grn,191,14000,SB15,4.54192748791642,13850,0,0,4.52953417817752,0,0,NA
Q3,7/10/19,7,10,2019,total,191,14000,SB15,4.54192748791642,13850,9.05603773584906,8.63470588235294,4.52953417817752,9.27845284237726,9.43730902314889,9.95891559664275
Q3,7/10/19,7,10,2019,yellow_sub,191,14000,SB15,4.54192748791642,13850,0.580943396226415,0.634235294117647,4.52953417817752,0.569120402036784,0.497126444953993,-34.370870684101
Q3,7/18/19,7,18,2019,blugrn,199,14000,WE4,3.784375,13900,1.65479166666667,1.09945945945946,3.82020312137074,1.85742097597847,1.79298103728211,69.0954222069026
Q3,7/18/19,7,18,2019,crypto,199,14000,WE4,3.784375,13900,0.152708333333333,0.181081081081081,3.82020312137074,0.188611359991151,0.234703611800386,8.9192659142578
Q3,7/18/19,7,18,2019,diatom,199,14000,WE4,3.784375,13900,2.2525,0.84972972972973,3.82020312137074,2.23165204726877,2.34111494041602,189.181558783766
Q3,7/18/19,7,18,2019,grn,199,14000,WE4,3.784375,13900,2.188125,0.787027027027027,3.82020312137074,2.16610674188375,2.54105045492142,218.669842218846
Q3,7/18/19,7,18,2019,total,199,14000,WE4,3.784375,13900,6.24854166666667,2.91621621621622,3.82020312137074,6.44422952270339,6.90965566890298,153.858194966744
Q3,7/18/19,7,18,2019,yellow_sub,199,14000,WE4,3.784375,13900,0.680208333333333,0.712162162162162,3.82020312137074,0.659504415316262,0.531532947339399,-48.3939883279728
Q3,7/25/18,7,25,2018,blugrn,206,14000,WE4,4.23833333333333,13925,3.86133333333333,3.85,4.27180942550853,4.1684421101774,3.91622186234818,-9.82294517477679
Q3,7/25/18,7,25,2018,crypto,206,14000,WE4,4.23833333333333,13925,0.478,0.421333333333333,4.27180942550853,0.655548397136632,0.73416383265857,39.546810643932
Q3,7/25/18,7,25,2018,diatom,206,14000,WE4,4.23833333333333,13925,2.001,1.16933333333333,4.27180942550853,1.98339666977902,1.98568070175439,88.9158304915685
Q3,7/25/18,7,25,2018,grn,206,14000,WE4,4.23833333333333,13925,0.443,0.0373333333333333,4.27180942550853,0.274139122315593,0.554861538461539,525.002653545059
Q3,7/25/18,7,25,2018,total,206,14000,WE4,4.23833333333333,13925,6.784,5.48,4.27180942550853,7.08066588857765,7.18955951417004,37.7758451885809
Q3,7/25/18,7,25,2018,yellow_sub,206,14000,WE4,4.23833333333333,13925,1.145,1.22566666666667,4.27180942550853,1.21798179271709,1.13113819163293,-23.4610583413924
Q3,7/25/19,7,25,2019,blugrn,206,14000,SB15,5.3723737373617,13850,8.83393939393939,8.73366666666667,5.37050371872054,8.92927450980392,8.88358237547893,0.818978195179896
Q3,7/25/19,7,25,2019,crypto,206,14000,SB15,5.3723737373617,13850,5.00757575757576,5.0235,5.37050371872054,5.15831590413943,4.89018199233716,-7.36898304238666
Q3,7/25/19,7,25,2019,diatom,206,14000,SB15,5.3723737373617,13850,4.02636363636364,3.577,5.37050371872054,3.93811220043573,4.26423690932312,25.7857472436802
Q3,7/25/19,7,25,2019,grn,206,14000,SB15,5.3723737373617,13850,0,0,5.37050371872054,0,0,NA
Q3,7/25/19,7,25,2019,total,206,14000,SB15,5.3723737373617,13850,17.8669696969697,17.3336666666667,5.37050371872054,18.0245697167756,18.0379533844189,4.0450888698709
Q3,7/25/19,7,25,2019,yellow_sub,206,14000,SB15,5.3723737373617,13850,1.53333333333333,1.32666666666667,5.37050371872054,1.55328104575163,1.40563218390805,5.84927640914474
Q3,7/31/19,7,31,2019,blugrn,212,14000,WE4,3.26881172345744,13900,24.6008219178082,22.066976744186,3.30410874852428,24.1767826521024,22.8049097744361,10.7673660300548
Q3,7/31/19,7,31,2019,crypto,212,14000,WE4,3.26881172345744,13900,2.25684931506849,2.25558139534884,3.30410874852428,1.89850334742777,1.94156780840991,4.92360241669823
Q3,7/31/19,7,31,2019,grn,212,14000,WE4,3.26881172345744,13900,0,0,3.30410874852428,0,0,NA
Q3,7/31/19,7,31,2019,total,212,14000,WE4,3.26881172345744,13900,26.9008219178082,24.3213953488372,3.30410874852428,26.1689128200611,24.8126775271512,10.1896556454666
Q3,7/31/19,7,31,2019,yellow_sub,212,14000,WE4,3.26881172345744,13900,1.22698630136986,1.12883720930233,3.30410874852428,1.2949073584684,1.16590169869117,-4.61942238368675
Q3,8/13/2019 Diluted,8,13,2019 Diluted,blugrn,225-Diluted,14000,WE4,4.15038759688536,13875,1.12790697674419,1.51,4.13166617082225,1.06149455111572,2.08812263210369,64.906972551684
Q3,8/13/2019 Diluted,8,13,2019 Diluted,diatom,225-Diluted,14000,WE4,4.15038759688536,13875,0.340697674418605,0.390967741935484,4.13166617082225,0.379387649195641,0.991142572283151,138.750711449727
Q3,8/13/2019 Diluted,8,13,2019 Diluted,grn,225-Diluted,14000,WE4,4.15038759688536,13875,0.254883720930233,0.172903225806452,4.13166617082225,0.210697976128697,0.472387836490528,201.623340322196
Q3,8/13/2019 Diluted,8,13,2019 Diluted,total,225-Diluted,14000,WE4,4.15038759688536,13875,2.11441860465116,2.07516129032258,4.13166617082225,2.03674623767514,3.56019341974078,97.3503359547562
Q3,8/13/2019 Diluted,8,13,2019 Diluted,yellow_sub,225-Diluted,14000,WE4,4.15038759688536,13875,0.333488372093023,0.363870967741936,4.13166617082225,0.331554229372081,0.326664007976072,-17.2117403000088
Q3,8/15/18,8,15,2018,blugrn,228,14000,WE4,4.96968390802542,13925,2.95689655172414,2.704,4.96683787447435,2.85386862669121,2.60135236079836,-0.45579522139922
Q3,8/15/18,8,15,2018,crypto,228,14000,WE4,4.96968390802542,13925,0.89,0.39675,4.96683787447435,0.646210484678227,0.519800953181946,83.137087643039
Q3,8/15/18,8,15,2018,diatom,228,14000,WE4,4.96968390802542,13925,1.68862068965517,1.1465,4.96683787447435,1.62442854144467,1.63783300324661,55.6959583044012
Q3,8/15/18,8,15,2018,grn,228,14000,WE4,4.96968390802542,13925,2.94862068965517,1.9505,4.96683787447435,2.81220696502955,3.01526122068785,68.028079136622
Q3,8/15/18,8,15,2018,total,228,14000,WE4,4.96968390802542,13925,8.48379310344828,6.19675,4.96683787447435,7.93722981045562,7.77392233466272,41.3185724577916
Q3,8/15/18,8,15,2018,yellow_sub,228,14000,WE4,4.96968390802542,13925,0.704137931034483,0.74275,4.96683787447435,0.803109076818754,0.672368214004721,-32.5470933754173
Q3,8/22/19,8,22,2019,blugrn,234,14000,SB15,4.59757936510775,13850,5.57,5.83178571428571,4.63147333551336,5.24801889866406,5.2925,-5.70771832827889
Q3,8/22/19,8,22,2019,crypto,234,14000,SB15,4.59757936510775,13850,3.73533333333333,3.07785714285714,4.63147333551336,3.68950146627566,3.54944444444444,23.5846354268542
Q3,8/22/19,8,22,2019,diatom,234,14000,SB15,4.59757936510775,13850,0.748666666666667,0.798928571428571,4.63147333551336,0.59276311502118,0.837555555555555,42.7399982183069
Q3,8/22/19,8,22,2019,grn,234,14000,SB15,4.59757936510775,13850,0,0,4.63147333551336,0,0,NA
Q3,8/22/19,8,22,2019,total,234,14000,SB15,4.59757936510775,13850,10.0536666666667,9.70821428571429,4.63147333551336,9.52964483545129,9.67894444444445,7.69041988796703
Q3,8/22/19,8,22,2019,yellow_sub,234,14000,SB15,4.59757936510775,13850,0.713333333333333,0.766071428571429,4.63147333551336,0.721176278918214,0.711166666666667,-12.9877837077341
Q3,8/8/2019 Diluted,8,8,2019 Diluted,blugrn,220-Diluted,14000,SB15,5.23968968974219,13850,1.61297297297297,1.52666666666667,5.28278311964538,1.56277777777778,1.59316666666667,9.91963005569593
Q3,8/8/2019 Diluted,8,8,2019 Diluted,crypto,220-Diluted,14000,SB15,5.23968968974219,13850,1.58594594594595,1.46259259259259,5.28278311964538,1.45564102564103,1.468125,11.9581691684395
Q3,8/8/2019 Diluted,8,8,2019 Diluted,diatom,220-Diluted,14000,SB15,5.23968968974219,13850,1.03972972972973,0.716666666666667,5.28278311964538,1.16528846153846,1.277625,62.0070368040448
Q3,8/8/2019 Diluted,8,8,2019 Diluted,grn,220-Diluted,14000,SB15,5.23968968974219,13850,0,0,5.28278311964538,0,0.00325,NA
Q3,8/8/2019 Diluted,8,8,2019 Diluted,total,220-Diluted,14000,SB15,5.23968968974219,13850,4.23864864864865,3.70555555555556,5.28278311964538,4.18354700854701,4.34220833333333,22.9296850753075
Q3,8/8/2019 Diluted,8,8,2019 Diluted,yellow_sub,220-Diluted,14000,SB15,5.23968968974219,13850,0.73945945945946,0.702962962962963,5.28278311964538,0.721773504273504,0.63475,-10.402417002592
Q3,9/18/19,9,18,2019,blugrn,261,14000,WE4,2.74127209597164,13900,0.9940625,1.18727272727273,2.69820673006552,0.923272772216043,1.05498127619138,-11.3021717741635
Q3,9/18/19,9,18,2019,diatom,261,14000,WE4,2.74127209597164,13900,0.6621875,0.102727272727273,2.69820673006552,0.760247637666992,0.859659323510934,507.229526022298
Q3,9/18/19,9,18,2019,grn,261,14000,WE4,2.74127209597164,13900,0.225,0.216666666666667,2.69820673006552,0.324495005674094,0.134068527112931,-216.076735686979
Q3,9/18/19,9,18,2019,total,261,14000,WE4,2.74127209597164,13900,2.5278125,1.50636363636364,2.69820673006552,2.46127144638824,2.32993388682848,118.18319746541
Q3,9/18/19,9,18,2019,yellow_sub,261,14000,WE4,2.74127209597164,13900,0.3859375,0.36969696969697,2.69820673006552,0.376946101729194,0.396731496305904,24.0415738035056
Q3,9/6/19,9,6,2019,blugrn,249,14000,SB15,4.25092490845256,13875,7.6,7.41703296703297,4.3704231401726,7.93178242615085,7.31963940859902,-9.21288974636837
Q3,9/6/19,9,6,2019,crypto,249,14000,SB15,4.25092490845256,13875,3.9216,3.52846153846154,4.3704231401726,4.11801731893837,3.98382239139889,11.9398506768719
Q3,9/6/19,9,6,2019,diatom,249,14000,SB15,4.25092490845256,13875,6.0628,4.17131868131868,4.3704231401726,5.91180278152647,6.1958449418119,69.304286347881
Q3,9/6/19,9,6,2019,grn,249,14000,SB15,4.25092490845256,13875,0,0,4.3704231401726,0,0,NA
Q3,9/6/19,9,6,2019,total,249,14000,SB15,4.25092490845256,13875,17.5846,15.1179120879121,4.3704231401726,17.9614847678313,17.4994021726947,20.5969681649143
Q3,9/6/19,9,6,2019,yellow_sub,249,14000,SB15,4.25092490845256,13875,1.0404,1.11868131868132,4.3704231401726,0.99384742840006,0.925273492317556,-23.7190214067065
Q4,10/4/18,10,4,2018,blugrn,277,14000,WE4,3.87864583333333,13925,2.433125,1.95540540540541,3.85584852887524,2.52922469135802,2.38307966394458,28.7063595502149
Q4,10/4/18,10,4,2018,crypto,277,14000,WE4,3.87864583333333,13925,0.0478125,0.00567567567567568,3.85584852887524,0.0173876543209877,0.0263055608309142,459.330979903501
Q4,10/4/18,10,4,2018,diatom,277,14000,WE4,3.87864583333333,13925,2.8921875,1.39108108108108,3.85584852887524,2.95475802469136,2.83880381996256,124.870530648915
Q4,10/4/18,10,4,2018,grn,277,14000,WE4,3.87864583333333,13925,0.36125,0.0367567567567568,3.85584852887524,0.268772839506173,0.343465458458811,456.687150546357
Q4,10/4/18,10,4,2018,total,277,14000,WE4,3.87864583333333,13925,5.7340625,3.38810810810811,3.85584852887524,5.76998518518519,5.59089837850548,89.267273505687
Q4,10/4/18,10,4,2018,yellow_sub,277,14000,WE4,3.87864583333333,13925,1.208125,1.33405405405405,3.85584852887524,1.23293580246914,1.10847029671632,-37.1003374382181
Q4,6/12/19,6,12,2019,blugrn,163,14000,SB15,4.72860119044781,13850,2.12525,2.38619047619048,4.68309419987378,2.22811956693536,2.29509601777588,-12.7594626233233
Q4,6/12/19,6,12,2019,crypto,163,14000,SB15,4.72860119044781,13850,2.350625,2.26537414965986,4.68309419987378,2.55535433177538,2.75852230660053,16.7939502896826
Q4,6/12/19,6,12,2019,grn,163,14000,SB15,4.72860119044781,13850,0,0,4.68309419987378,0,0,NA
Q4,6/12/19,6,12,2019,total,163,14000,SB15,4.72860119044781,13850,4.828375,4.65210884353742,4.68309419987378,5.1002933121091,5.2785090332169,10.5897020416408
Q4,6/12/19,6,12,2019,yellow_sub,163,14000,SB15,4.72860119044781,13850,0.72075,0.81265306122449,4.68309419987378,0.732959628801734,0.710732774388013,-22.3246225135223
Q4,6/28/18,6,28,2018,blugrn,180,14000,WE4,3.51011904756228,13925,1.66857142857143,0.743214285714286,3.70793650794912,1.93630952380952,1.30134920634921,82.0341108214129
Q4,6/28/18,6,28,2018,diatom,180,14000,WE4,3.51011904756228,13925,1.38321428571429,0.961071428571429,3.70793650794912,1.27071428571429,1.48729276895944,103.998302731152
Q4,6/28/18,6,28,2018,grn,180,14000,WE4,3.51011904756228,13925,0.184285714285714,0.131785714285714,3.70793650794912,0.298095238095238,0.325308641975309,84.2906015574159
Q4,6/28/18,6,28,2018,total,180,14000,WE4,3.51011904756228,13925,3.28821428571429,1.83535714285714,3.70793650794912,3.64702380952381,3.1532671957672,87.274323533874
Q4,6/28/18,6,28,2018,yellow_sub,180,14000,WE4,3.51011904756228,13925,1.8875,1.83321428571429,3.70793650794912,1.85333333333333,1.83401234567901,3.72974103918411
Q4,7/10/18,7,10,2018,blugrn,192,14000,WE4,2.67282913161649,13925,0.786785714285714,0.832058823529412,2.63337949995641,0.983605508870215,0.935564713064713,-27.7665568599966
Q4,7/10/18,7,10,2018,crypto,192,14000,WE4,2.67282913161649,13925,0.9375,0.125,2.63337949995641,0.67870059134765,0.484135124135124,439.220331328019
Q4,7/10/18,7,10,2018,diatom,192,14000,WE4,2.67282913161649,13925,2.16321428571429,1.02058823529412,2.63337949995641,2.46073544973545,2.65105575905576,216.250119138308
Q4,7/10/18,7,10,2018,grn,192,14000,WE4,2.67282913161649,13925,3.45821428571429,1.50941176470588,2.63337949995641,3.1668370681606,3.32472039072039,229.861015132297
Q4,7/10/18,7,10,2018,total,192,14000,WE4,2.67282913161649,13925,7.34571428571429,3.48735294117647,2.63337949995641,7.29034982882042,7.39558363858364,198.858162808617
Q4,7/10/18,7,10,2018,yellow_sub,192,14000,WE4,2.67282913161649,13925,0.528571428571429,0.548235294117647,2.63337949995641,0.631794273264861,0.471614163614164,-86.1448504516062
Q4,7/10/19,7,10,2019,blugrn,191,14000,SB15,4.53799320922958,13850,4.60041095890411,4.83230769230769,4.52953417817752,4.66699754901961,4.79307047168749,-3.47427841494278
Q4,7/10/19,7,10,2019,crypto,191,14000,SB15,4.53799320922958,13850,1.17876712328767,1.10923076923077,4.52953417817752,1.02366953564371,1.04116268804399,11.9926637703714
Q4,7/10/19,7,10,2019,diatom,191,14000,SB15,4.53799320922958,13850,3.36424657534247,2.60179487179487,4.52953417817752,3.58806306049552,3.60302286448983,40.2852536855039
Q4,7/10/19,7,10,2019,grn,191,14000,SB15,4.53799320922958,13850,0,0,4.52953417817752,0,0,NA
Q4,7/10/19,7,10,2019,total,191,14000,SB15,4.53799320922958,13850,9.14369863013699,8.54205128205128,4.52953417817752,9.27845284237726,9.43730902314889,13.1176705406547
Q4,7/10/19,7,10,2019,yellow_sub,191,14000,SB15,4.53799320922958,13850,0.571369863013699,0.659230769230769,4.52953417817752,0.569120402036784,0.497126444953993,-42.926278161159
Q4,7/18/19,7,18,2019,blugrn,199,14000,WE4,3.76894755747583,13900,1.80051724137931,1.000625,3.82020312137074,1.85742097597847,1.79298103728211,102.547961281722
Q4,7/18/19,7,18,2019,crypto,199,14000,WE4,3.76894755747583,13900,0.221034482758621,0.255,3.82020312137074,0.188611359991151,0.234703611800386,14.0577826060395
Q4,7/18/19,7,18,2019,diatom,199,14000,WE4,3.76894755747583,13900,2.47008620689655,0.9640625,3.82020312137074,2.23165204726877,2.34111494041602,183.636448875677
Q4,7/18/19,7,18,2019,grn,199,14000,WE4,3.76894755747583,13900,2.4626724137931,1.1809375,3.82020312137074,2.16610674188375,2.54105045492142,166.149628810452
Q4,7/18/19,7,18,2019,total,199,14000,WE4,3.76894755747583,13900,6.95327586206897,3.39875,3.82020312137074,6.44422952270339,6.90965566890298,145.896944101764
Q4,7/18/19,7,18,2019,yellow_sub,199,14000,WE4,3.76894755747583,13900,0.655689655172414,0.70375,3.82020312137074,0.659504415316262,0.531532947339399,-53.203539344962
Q4,7/25/18,7,25,2018,blugrn,206,14000,WE4,4.23392857140965,13925,4.11571428571429,3.60714285714286,4.27180942550853,4.1684421101774,3.91622186234818,11.4874352515828
Q4,7/25/18,7,25,2018,crypto,206,14000,WE4,4.23392857140965,13925,0.727142857142857,0.338571428571429,4.27180942550853,0.655548397136632,0.73416383265857,145.102487132534
Q4,7/25/18,7,25,2018,diatom,206,14000,WE4,4.23392857140965,13925,1.8775,1.12714285714286,4.27180942550853,1.98339666977902,1.98568070175439,84.5513136467446
Q4,7/25/18,7,25,2018,grn,206,14000,WE4,4.23392857140965,13925,0.4825,0.0171428571428571,4.27180942550853,0.274139122315593,0.554861538461539,668.347964928054
Q4,7/25/18,7,25,2018,total,206,14000,WE4,4.23392857140965,13925,7.20285714285714,5.08952380952381,4.27180942550853,7.08066588857765,7.18955951417004,59.9416857781364
Q4,7/25/18,7,25,2018,yellow_sub,206,14000,WE4,4.23392857140965,13925,1.17571428571429,1.2447619047619,4.27180942550853,1.21798179271709,1.13113819163293,-21.6648613202697
Q4,7/25/19,7,25,2019,blugrn,206,14000,SB15,5.37663538687759,13850,9.10719298245614,9.13046511627907,5.37050371872054,8.92927450980392,8.88358237547893,-1.00018797170546
Q4,7/25/19,7,25,2019,crypto,206,14000,SB15,5.37663538687759,13850,5.01035087719298,4.99744186046512,5.37050371872054,5.15831590413943,4.89018199233716,-6.61391057098184
Q4,7/25/19,7,25,2019,diatom,206,14000,SB15,5.37663538687759,13850,4.0480701754386,3.51372093023256,5.37050371872054,3.93811220043573,4.26423690932312,28.7891067693677
Q4,7/25/19,7,25,2019,grn,206,14000,SB15,5.37663538687759,13850,0,0,5.37050371872054,0,0,NA
Q4,7/25/19,7,25,2019,total,206,14000,SB15,5.37663538687759,13850,18.1656140350877,17.6409302325581,5.37050371872054,18.0245697167756,18.0379533844189,3.91241947627201
Q4,7/25/19,7,25,2019,yellow_sub,206,14000,SB15,5.37663538687759,13850,1.52368421052632,1.42418604651163,5.37050371872054,1.55328104575163,1.40563218390805,-4.21194660170824
Q4,7/31/19,7,31,2019,blugrn,212,14000,WE4,3.24776114920775,13900,23.0084042553191,20.4042372881356,3.30410874852428,24.1767826521024,22.8049097744361,13.2983998663917
Q4,7/31/19,7,31,2019,crypto,212,14000,WE4,3.24776114920775,13900,1.57914893617021,1.77,3.30410874852428,1.89850334742777,1.94156780840991,-19.7565306932385
Q4,7/31/19,7,31,2019,diatom,212,14000,WE4,3.24776114920775,13900,0.0496808510638298,0.00915254237288135,3.30410874852428,0.0932652102419544,0.0659640768588137,289.946110542152
Q4,7/31/19,7,31,2019,grn,212,14000,WE4,3.24776114920775,13900,0,0,3.30410874852428,0,0,NA
Q4,7/31/19,7,31,2019,total,212,14000,WE4,3.24776114920775,13900,24.6379787234043,22.1840677966102,3.30410874852428,26.1689128200611,24.8126775271512,11.1424743572304
Q4,7/31/19,7,31,2019,yellow_sub,212,14000,WE4,3.24776114920775,13900,1.2981914893617,1.18,3.30410874852428,1.2949073584684,1.16590169869117,-2.04469376738838
Q4,8/13/2019 Diluted,8,13,2019 Diluted,blugrn,225-Diluted,14000,WE4,4.14542452832063,13875,1.01018867924528,1.33766666666667,4.13166617082225,1.06149455111572,2.08812263210369,66.8347705493963
Q4,8/13/2019 Diluted,8,13,2019 Diluted,diatom,225-Diluted,14000,WE4,4.14542452832063,13875,0.30377358490566,0.355166666666667,4.13166617082225,0.379387649195641,0.991142572283151,135.763357810648
Q4,8/13/2019 Diluted,8,13,2019 Diluted,grn,225-Diluted,14000,WE4,4.14542452832063,13875,0.330943396226415,0.195,4.13166617082225,0.210697976128697,0.472387836490528,225.652567917305
Q4,8/13/2019 Diluted,8,13,2019 Diluted,total,225-Diluted,14000,WE4,4.14542452832063,13875,2.01169811320755,1.8875,4.13166617082225,2.03674623767514,3.56019341974078,105.063092879316
Q4,8/13/2019 Diluted,8,13,2019 Diluted,yellow_sub,225-Diluted,14000,WE4,4.14542452832063,13875,0.331698113207547,0.355,4.13166617082225,0.331554229372081,0.326664007976072,-13.9735363274109
Q4,8/15/18,8,15,2018,blugrn,228,14000,WE4,4.97393162396219,13925,2.88485714285714,2.63205128205128,4.96683787447435,2.85386862669121,2.60135236079836,-0.131185510298436
Q4,8/15/18,8,15,2018,crypto,228,14000,WE4,4.97393162396219,13925,0.575714285714286,0.436666666666667,4.96683787447435,0.646210484678227,0.519800953181946,8.26980390092422
Q4,8/15/18,8,15,2018,diatom,228,14000,WE4,4.97393162396219,13925,1.54457142857143,0.946666666666667,4.96683787447435,1.62442854144467,1.63783300324661,70.0534077425133
Q4,8/15/18,8,15,2018,grn,228,14000,WE4,4.97393162396219,13925,2.87171428571429,2.11769230769231,4.96683787447435,2.81220696502955,3.01526122068785,52.6765117685
Q4,8/15/18,8,15,2018,total,228,14000,WE4,4.97393162396219,13925,7.87742857142857,6.13179487179487,4.96683787447435,7.93722981045562,7.77392233466272,32.3299932365665
Q4,8/15/18,8,15,2018,yellow_sub,228,14000,WE4,4.97393162396219,13925,0.794,0.696410256410256,4.96683787447435,0.803109076818754,0.672368214004721,-6.5497324538173
Q4,8/22/19,8,22,2019,blugrn,234,14000,SB15,4.60269392033418,13850,4.67266666666667,5.00867924528302,4.63147333551336,5.24801889866406,5.2925,-9.27751875582125
Q4,8/22/19,8,22,2019,crypto,234,14000,SB15,4.60269392033418,13850,3.69366666666667,3.24377358490566,4.63147333551336,3.68950146627566,3.54944444444444,13.8674087623179
Q4,8/22/19,8,22,2019,diatom,234,14000,SB15,4.60269392033418,13850,0.650666666666667,0.25811320754717,4.63147333551336,0.59276311502118,0.837555555555555,193.19215618407
