Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
C2,1,6/29/18 11:00,0.74,1.24,1.22,0,1.81,3.2,92.39,-0.01,26.33,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.17,0.83,1.44,0,1.81,2.44,93.1,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.38,1.5,0,1.81,2.88,92.84,-0.01,26.33,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.5,1.3,1.19,0,1.83,3,92.78,-0.02,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.1,1.51,0,1.79,2.6,92.95,0,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.31,0.86,1.46,0,1.77,2.63,92.95,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.08,1.66,0,1.8,2.75,93.04,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.55,0.84,1.37,0,1.79,2.76,93.19,-0.01,26.33,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.93,1.32,1.22,0,1.75,3.47,93.21,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.81,0.78,1.04,0,1.76,2.63,93.19,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.11,1.49,0,1.82,2.6,92.98,0,26.33,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.12,1.15,1.29,0,1.83,2.55,92.58,-0.01,26.35,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,0.92,1.41,0.2,1.79,2.53,92.53,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.01,0.78,1.42,0,1.82,2.21,92.93,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.69,1.69,0,1.79,3.39,92.56,0,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.29,1.46,1.5,0,1.79,3.25,92.82,0,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.55,1.05,1.21,0,1.8,2.81,92.81,-0.01,26.33,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,0.89,1.57,0,1.79,2.46,92.74,0,26.35,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.21,0.74,1.4,0,1.78,2.35,92.57,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.01,0.75,0.65,1.85,2.41,92.92,0,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.48,0.91,0.46,1.84,2.85,92.86,0,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.67,1.42,1.11,0,1.82,3.2,93.11,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.32,0.8,1.28,0,1.79,2.39,93.04,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.3,0.79,1.34,0,1.79,2.43,92.87,-0.01,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0,1.1,1.49,0,1.8,2.59,92.63,-0.01,26.35,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.98,0.83,0.94,0,1.76,2.76,93.24,-0.01,26.35,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.16,0.69,1.46,0,1.78,2.31,92.35,0,26.34,6/28/18,WE4,180,
C2,1,6/29/18 11:00,0.6,0.92,1.17,0,1.78,2.69,92.63,-0.02,26.34,6/28/18,WE4,180,
C3,1,6/29/18 11:05,0.36,1,1.11,0,1.84,2.47,93.92,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:05,0.25,0.81,1.29,0,1.83,2.36,94.07,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:05,0,1,1.49,0,1.85,2.49,93.68,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:05,0.13,1.28,1.41,0,1.83,2.82,93.6,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0,0.85,1.33,0,1.87,2.18,93.74,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.21,1.13,1.29,0,1.86,2.63,93.68,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.38,1.09,1.05,0,1.86,2.53,93.68,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.56,0.9,1.15,0,1.83,2.61,93.87,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.26,0.98,1.24,0,1.85,2.49,93.97,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.14,0.85,1.35,0,1.84,2.34,93.77,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.31,0.72,1.21,0,1.85,2.24,93.94,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.44,0.86,1.21,0,1.82,2.52,93.75,0.01,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.17,1.17,1.38,0,1.84,2.71,93.58,0.01,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.26,0.9,1.25,0,1.86,2.41,94.16,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.14,0.7,1.29,0,1.84,2.13,93.76,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.62,0.89,1.21,0,1.84,2.72,94.05,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.29,1.06,1.23,0,1.85,2.58,93.92,0.01,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.53,0.96,1.02,0,1.83,2.52,94.08,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0,0.74,1.38,0,1.83,2.13,93.27,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.42,0.94,1.15,0,1.86,2.51,93.39,0,26.37,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.18,0.82,1.27,0,1.84,2.26,94.18,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.17,1.03,1.4,0,1.83,2.6,93.73,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.44,0.74,1.22,0,1.83,2.41,93.69,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.18,1.15,1.52,0,1.82,2.86,93.46,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.14,1.14,1.33,0,1.85,2.62,93.45,0,26.35,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.21,0.91,1.16,0,1.88,2.28,93.76,0,26.36,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.52,0.64,1.09,0,1.83,2.25,93.71,0,26.37,6/28/18,WE4,180,
C3,1,6/29/18 11:06,0.21,1.12,1.27,0,1.86,2.6,94.27,0,26.36,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.73,0.96,0,1.83,1.7,97.84,0,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.76,1.15,0,1.81,1.92,97.72,0,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.98,1.17,0,1.8,2.15,97.5,-0.01,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.34,0.97,0,1.86,2.31,96.95,-0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.15,1.03,0,1.81,2.18,97.14,-0.01,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.8,1,0,1.84,1.79,97.19,-0.01,26.39,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.97,0.96,0.18,1.82,2.11,97.65,0,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0.06,1.16,0.96,0,1.83,2.18,97.64,0,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.16,1.04,0,1.83,2.21,97.18,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.65,1,0,1.82,1.65,97.93,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.99,1.03,0,1.85,2.02,97.62,-0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.43,0.99,0,1.84,2.43,97.47,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.11,0.96,0,1.84,2.07,97.82,-0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.04,0.95,0,1.85,1.99,96.76,-0.01,26.39,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.57,0.88,0,1.85,1.45,96.77,-0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.84,0.99,0,1.84,1.84,97.17,0,26.39,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.91,1.02,0,1.86,1.93,97.35,0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0.16,1.05,0.91,0,1.85,2.11,97.43,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.85,1.06,0,1.84,1.91,97.17,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.35,1.11,0,1.81,2.47,97.51,-0.01,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.79,1.06,0,1.83,1.85,97.11,0,26.37,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0.3,0.88,0.78,0,1.81,1.96,97.28,0,26.39,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.54,0.99,0,1.82,1.52,96.95,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.04,1.08,0,1.84,2.12,96.66,0,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,1.03,0.98,0,1.86,2.01,97.02,-0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0.33,0.49,0.9,0,1.78,1.72,96.78,-0.01,26.39,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0,0.67,0.96,0,1.83,1.63,96.66,-0.01,26.38,6/28/18,WE4,180,
Q1,1,6/29/18 11:11,0.49,1.25,0.94,0,1.76,2.67,97.36,-0.01,26.38,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0.4,1.98,0.65,0,1.76,3.03,98.8,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.4,0.77,0,1.88,1.17,99.19,-0.01,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.35,0.94,0,1.83,1.29,99.48,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.43,0.76,0,1.85,1.18,99.3,0.01,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.41,0.75,0,1.85,1.16,98.9,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.34,0.8,0,1.85,1.14,99.16,0,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.33,0.76,0,1.86,1.09,99.09,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.46,0.74,0,1.85,1.2,98.86,0,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.53,0.93,0,1.83,1.45,98.91,0.01,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0.13,0.57,0.72,0,1.86,1.42,99.22,0.01,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.71,0.77,0,1.89,1.48,98.91,-0.01,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:18,0,0.8,0.73,0,1.88,1.54,98.98,0,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.94,0.76,0.09,1.87,1.79,99.57,-0.01,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.27,0.81,0,1.85,1.07,98.71,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.5,0.75,0,1.87,1.26,99.4,-0.01,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,1.59,0.82,0,1.8,2.41,98.78,-0.01,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.83,0.67,0,1.88,1.49,99.48,-0.01,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0.36,2.22,0.62,0,1.8,3.2,99.27,0,26.37,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.88,0.88,0,1.82,1.76,98.84,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.74,0.81,0,1.87,1.55,98.85,0,26.37,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0.14,0.51,0.63,0,1.85,1.27,99.03,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.34,0.81,0,1.86,1.15,98.43,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.67,0.82,0,1.85,1.49,99.21,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.42,0.8,0,1.82,1.21,98.41,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.87,0.89,0,1.86,1.76,99.05,0,26.35,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0.07,0.39,0.68,0,1.85,1.14,99,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.31,0.75,0,1.86,1.07,98.98,0,26.36,6/28/18,WE4,180,
Q2,1,6/29/18 11:19,0,0.25,0.71,0,1.85,0.95,99.12,0,26.35,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,1.96,1.21,0,1.78,3.17,97.16,0.01,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.61,1.15,0,1.77,1.76,96.75,0.01,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.76,0.95,0,1.83,1.7,97.1,0,26.36,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.47,1.06,0,1.78,1.54,96.88,0,26.36,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.68,1.01,0,1.79,1.69,96.47,0,26.36,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.31,0.75,0.86,0,1.76,1.92,96.93,0.01,26.35,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.58,0.95,0,1.8,1.52,96.69,0.01,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.15,0.34,0.96,0,1.81,1.44,96.6,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,1.06,1.1,0,1.82,2.16,96.18,-0.01,26.35,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.45,0.38,0.64,0,1.79,1.48,96.76,0,26.38,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.31,0.47,0.81,0,1.79,1.59,96.8,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.03,0.35,1.05,0,1.81,1.44,96.59,0.01,26.36,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.36,0.9,0,1.8,1.26,97.01,0.01,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.22,0.3,0.89,0,1.78,1.41,97.11,0,26.36,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.63,1,0,1.82,1.63,96.79,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.14,0.78,0.95,0,1.78,1.87,96.82,0.02,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.48,0.99,0,1.8,1.47,96.65,0.03,26.35,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.43,0.99,0,1.79,1.42,97,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.39,0.99,0,1.81,1.38,96.84,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.07,0.31,1.03,0,1.81,1.41,96.54,0.01,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.55,1.08,0,1.78,1.63,96.45,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.15,0.95,0.88,0,1.78,1.98,96.66,0,26.38,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.17,0.51,0.97,0,1.79,1.64,96.6,-0.01,26.35,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.14,0.47,1.03,0,1.78,1.64,96.01,0.02,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.37,0.83,0.93,0,1.75,2.13,96.25,0,26.36,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.18,0.34,1.09,0,1.76,1.61,95.86,0.01,26.38,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0,0.47,0.96,0,1.8,1.44,96.91,0,26.37,6/28/18,WE4,180,
Q3,1,6/29/18 11:22,0.07,0.61,0.84,0,1.8,1.53,96.5,0.01,26.37,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0.12,0.94,0.84,0,1.77,1.9,96.67,0,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,6.22,1.83,0,1.5,8.05,96.65,-0.01,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,2.07,0,1,1.8,3.07,96.77,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.16,0,0.91,1.79,2.07,96.44,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.72,0.96,0,1.76,1.68,96.59,0,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.52,1.22,0,1.75,2.73,96.68,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.74,0.38,0.75,1.8,2.88,96.27,0,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,2.02,0,0.74,1.94,2.77,96.2,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.31,0.72,0.45,1.71,2.47,96.42,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.72,1.04,0,1.74,1.77,96.54,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,4.33,1.33,0,1.69,5.65,96.73,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0.22,1.51,0.31,0.34,1.86,2.37,96.55,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.33,1.01,0,1.76,1.34,96.34,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.63,1.42,0,1.68,3.04,96.72,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0.13,0.71,0.89,0,1.75,1.72,96.77,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.56,1.12,0,1.75,1.68,96.6,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.65,1.04,0,1.77,1.69,97.14,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,4.93,1.49,0,1.59,6.42,95.52,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,1.84,6.63,0,0,1.56,8.47,96.25,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.86,0.99,0,1.76,1.85,96.63,0,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.9,1.06,0,1.75,1.96,96.64,-0.01,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.96,1.04,0,1.76,1.99,96.84,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.8,1,0,1.77,1.8,97.26,0.01,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.14,0.94,0.12,1.76,2.2,96.6,-0.01,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,0.51,1.02,0,1.75,1.53,97.11,0,26.4,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0,1.49,1.36,0,1.7,2.85,96.57,0,26.39,6/28/18,WE4,180,
Q4,1,6/29/18 11:27,0.24,3.04,1.6,0.1,1.76,4.98,95.99,0,26.4,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.35,0.85,1.53,0,1.86,2.73,95.63,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.09,1.11,1.48,0,1.86,2.68,96,0,26.46,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,1.41,2.56,0.89,0,1.74,4.87,95.84,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.12,0.92,1.56,0,1.86,2.6,96.37,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.38,0.93,1.46,0,1.84,2.78,95.73,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.24,0.72,1.37,0,1.86,2.33,95.26,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.08,1.15,1.52,0,1.85,2.75,95.56,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.39,2.47,1.54,0,1.84,4.41,95.05,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.23,1.24,0.8,0.51,1.93,2.78,95.85,0,26.46,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.35,0.96,1.43,0,1.86,2.74,95.83,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.17,0.74,1.46,0,1.84,2.37,95.79,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.32,0.86,1.53,0,1.81,2.7,95.26,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.85,1.37,1.28,0,1.8,3.51,95.56,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.29,0.88,1.38,0,1.85,2.54,95.25,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.32,2.02,1.57,0,1.82,3.91,95.59,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0,1.41,0.9,0.53,1.94,2.85,95.64,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.43,1.41,1.54,0,1.82,3.39,95.8,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.42,1.35,1.5,0,1.81,3.26,94.95,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.14,1.02,1.51,0,1.83,2.68,95.56,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.28,0.93,1.6,0,1.8,2.82,95.58,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.25,1.24,1.66,0,1.83,3.15,95.8,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0,1.93,1.59,0.23,1.85,3.75,95.54,-0.03,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0,2.04,1.89,0.19,1.81,4.13,95.39,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.2,2.36,1.72,0,1.77,4.29,95.93,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0.86,0.8,1.2,0,1.82,2.86,95.62,0,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:14,0,2,1.88,0,1.8,3.88,95.34,-0.02,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:15,0.92,0.8,1.32,0,1.78,3.04,95.13,-0.01,26.45,6/28/18,WE4,180,
C1,FM,6/29/18 13:15,0.47,0.92,1.45,0,1.8,2.84,95.31,-0.01,26.45,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.34,0.86,1.53,0,1.86,2.73,94.43,0.04,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.06,0.8,1.56,0,1.87,2.42,94.72,0.01,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,0.97,1.81,0,1.86,2.78,95.2,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.6,0.91,1.38,0,1.84,2.89,94.93,0.05,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,0.88,1.67,0,1.85,2.55,94.48,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,1.57,1.83,0,1.85,3.41,94.8,0.02,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.02,1.59,1.69,0,1.88,3.3,94.49,0.01,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.17,0.97,1.52,0,1.87,2.66,94.65,0.04,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,1,1.72,0,1.85,2.71,95.09,0.01,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,2.51,2.27,0,1.82,4.79,94.22,0.04,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,4.03,2.07,0,1.77,6.1,94.77,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.5,1.09,1.66,0,1.87,3.25,94.74,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,0.88,0.67,0.88,1.9,2.43,94.3,0,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.54,1.32,1.38,0,1.85,3.23,95.11,0.04,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.2,1.11,1.47,0,1.87,2.77,94.19,0.04,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.37,0.93,1.36,0,1.84,2.66,93.94,0.02,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.6,0.9,1.34,0,1.84,2.83,94.18,0.02,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.73,1.57,1.61,0,1.9,3.91,94.39,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,1.69,1,0.54,1.97,3.23,94.15,0,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,1.21,1.81,0,1.84,3.02,94.41,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.78,1.15,1.28,0,1.84,3.21,94.45,0.01,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.69,1.18,1.42,0,1.85,3.29,94.37,0.01,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.02,0.97,1.73,0,1.88,2.73,94.08,0.03,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,1.49,1.76,0,1.84,3.24,93.94,0.01,26.49,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0.48,0.7,1.42,0,1.84,2.61,94.73,0.01,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,1.12,1.81,0,1.84,2.94,94.54,0.02,26.5,6/28/18,WE4,180,
C2,FM,6/29/18 13:17,0,0.98,1.69,0.27,1.85,2.94,94.6,0.01,26.49,6/28/18,WE4,180,
C3,FM,6/29/18 13:20,0,2.14,1.91,0,1.81,4.04,93.95,-0.02,26.51,6/28/18,WE4,180,
C3,FM,6/29/18 13:20,0.07,1,1.49,0,1.85,2.57,94.34,-0.04,26.5,6/28/18,WE4,180,
C3,FM,6/29/18 13:20,0.2,0.98,1.44,0,1.79,2.62,93.87,-0.05,26.51,6/28/18,WE4,180,
C3,FM,6/29/18 13:20,0.46,1.21,1.33,0,1.83,3.01,94.01,-0.04,26.51,6/28/18,WE4,180,
C3,FM,6/29/18 13:20,0.05,1.36,1.67,0,1.8,3.08,93.98,-0.05,26.52,6/28/18,WE4,180,
